WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2018-11-03,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-12-28,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-05-30,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-07-18,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2022-02-19,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,1,,Strategic developments,3185.0,32.831,36.1112
2023-02-11,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-02-25,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-04-22,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-05-06,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3185.0,32.831,36.1112
2023-10-14,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-10-28,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-12-02,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-01-13,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-01-20,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-02-10,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,1,,Strategic developments,3185.0,32.831,36.1112
2024-03-30,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-05-04,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-05-18,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-06-01,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3185.0,32.831,36.1112
2024-07-06,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-08-24,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,1,,Strategic developments,3185.0,32.831,36.1112
2024-10-05,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-10-12,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-10-19,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-11-16,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-11-30,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-02-15,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-04-05,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3185.0,32.831,36.1112
2025-04-12,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3185.0,32.831,36.1112
2025-04-19,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,6,0,,Strategic developments,3185.0,32.831,36.1112
2025-04-26,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-05-10,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-06-07,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,6,0,,Strategic developments,3185.0,32.831,36.1112
2025-06-14,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,45,0,,Strategic developments,3185.0,32.831,36.1112
2025-06-21,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,8,0,,Strategic developments,3185.0,32.831,36.1112
2025-08-02,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-08-30,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-09-13,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-10-11,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-11-01,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-12-27,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3185.0,32.831,36.1112
2026-02-28,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,19,0,,Strategic developments,3185.0,32.831,36.1112
2026-03-07,Middle East,Syria,Dara,Strategic developments,Disrupted weapons use,6,0,,Strategic developments,3185.0,32.831,36.1112
2017-07-15,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-02-10,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,3,0,,Strategic developments,3185.0,32.831,36.1112
2018-03-10,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,4,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-28,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,2,0,,Strategic developments,3185.0,32.831,36.1112
2021-04-24,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3185.0,32.831,36.1112
2022-07-02,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-10-28,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-07-13,Middle East,Syria,Dara,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-06-30,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-07,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,5,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-14,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-28,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,12,0,,Strategic developments,3185.0,32.831,36.1112
2018-08-25,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-12-01,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-06-15,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-11-30,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-05-16,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-09-12,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-11-14,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-01-30,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-03-13,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-05-22,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-07-10,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-08-07,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-10-16,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2022-01-29,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-02-18,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-03-25,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-07-08,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-07-15,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-12-09,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-10-12,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-11-09,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-03-01,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-03-08,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-03-22,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-03-29,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-04-05,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-05-10,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-06-21,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-08-23,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2026-01-03,Middle East,Syria,Dara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3185.0,32.831,36.1112
2017-07-22,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-06-23,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,5,0,,Strategic developments,3185.0,32.831,36.1112
2018-06-30,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,8,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-07,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,15,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-14,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,10,0,,Strategic developments,3185.0,32.831,36.1112
2024-11-30,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,32,0,,Strategic developments,3185.0,32.831,36.1112
2024-12-07,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-12-14,Middle East,Syria,Dara,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,3185.0,32.831,36.1112
2016-12-31,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2017-02-04,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-02-03,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-02-10,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-05-19,Middle East,Syria,Dara,Strategic developments,Other,4,0,,Strategic developments,3185.0,32.831,36.1112
2018-05-26,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-06-16,Middle East,Syria,Dara,Strategic developments,Other,7,0,,Strategic developments,3185.0,32.831,36.1112
2018-06-23,Middle East,Syria,Dara,Strategic developments,Other,10,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-07,Middle East,Syria,Dara,Strategic developments,Other,4,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-14,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-21,Middle East,Syria,Dara,Strategic developments,Other,7,0,,Strategic developments,3185.0,32.831,36.1112
2018-07-28,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2018-08-04,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2018-08-11,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2018-10-13,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-03-30,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-05-25,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-07-20,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2019-11-30,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-01-11,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-03-07,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2020-03-14,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-05-22,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-07-24,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2021-08-28,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2022-06-11,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2022-10-08,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2022-12-03,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2023-05-20,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2023-06-03,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2023-08-12,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-02-17,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-05-25,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-06-01,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-06-29,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-08-10,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2024-11-16,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2024-12-14,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2024-12-21,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-01-04,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-01-11,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-02-22,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-03-08,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-04-05,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2025-05-03,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-06-28,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-07-12,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2025-07-19,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-07-26,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-08-02,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-08-09,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-08-23,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-09-20,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-09-27,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-10-11,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-10-18,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-10-25,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2025-11-01,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-11-15,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-11-29,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2025-12-06,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-12-13,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2025-12-27,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2026-01-03,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2026-01-10,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2026-01-17,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2026-01-31,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2026-02-07,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2026-02-14,Middle East,Syria,Dara,Strategic developments,Other,2,0,,Strategic developments,3185.0,32.831,36.1112
2026-02-21,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2026-02-28,Middle East,Syria,Dara,Strategic developments,Other,3,0,,Strategic developments,3185.0,32.831,36.1112
2026-03-07,Middle East,Syria,Dara,Strategic developments,Other,1,0,,Strategic developments,3185.0,32.831,36.1112
2017-03-11,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2019.0,Political violence,3185.0,32.831,36.1112
2017-04-08,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,21379.0,Political violence,3185.0,32.831,36.1112
2017-11-18,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,16581.0,Political violence,3185.0,32.831,36.1112
2018-06-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,9827.0,Political violence,3185.0,32.831,36.1112
2018-11-17,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,10950.0,Political violence,3185.0,32.831,36.1112
2018-12-15,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,10950.0,Political violence,3185.0,32.831,36.1112
2019-03-23,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,11489.0,Political violence,3185.0,32.831,36.1112
2019-04-20,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,5811.0,Political violence,3185.0,32.831,36.1112
2019-08-03,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,40571.0,Political violence,3185.0,32.831,36.1112
2019-10-26,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2286.0,Political violence,3185.0,32.831,36.1112
2019-11-02,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,5468.0,Political violence,3185.0,32.831,36.1112
2019-11-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2167.0,Political violence,3185.0,32.831,36.1112
2019-11-16,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,53387.0,Political violence,3185.0,32.831,36.1112
2020-01-04,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,6274.0,Political violence,3185.0,32.831,36.1112
2020-01-11,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,13288.0,Political violence,3185.0,32.831,36.1112
2020-02-01,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,14540.0,Political violence,3185.0,32.831,36.1112
2020-02-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,13288.0,Political violence,3185.0,32.831,36.1112
2020-03-07,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,8649.0,Political violence,3185.0,32.831,36.1112
2020-04-18,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,6274.0,Political violence,3185.0,32.831,36.1112
2020-05-02,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2268.0,Political violence,3185.0,32.831,36.1112
2020-05-16,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,13288.0,Political violence,3185.0,32.831,36.1112
2020-05-23,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,12132.0,Political violence,3185.0,32.831,36.1112
2020-05-30,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,4,0,36810.0,Political violence,3185.0,32.831,36.1112
2020-06-13,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,18307.0,Political violence,3185.0,32.831,36.1112
2020-06-20,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,28072.0,Political violence,3185.0,32.831,36.1112
2020-07-04,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,10367.0,Political violence,3185.0,32.831,36.1112
2020-07-25,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,20423.0,Political violence,3185.0,32.831,36.1112
2020-08-15,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,29622.0,Political violence,3185.0,32.831,36.1112
2020-08-22,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,15556.0,Political violence,3185.0,32.831,36.1112
2020-08-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,6740.0,Political violence,3185.0,32.831,36.1112
2020-09-26,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,13288.0,Political violence,3185.0,32.831,36.1112
2020-10-03,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,946.0,Political violence,3185.0,32.831,36.1112
2020-11-14,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2268.0,Political violence,3185.0,32.831,36.1112
2020-12-05,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,14781.0,Political violence,3185.0,32.831,36.1112
2020-12-26,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,1059.0,Political violence,3185.0,32.831,36.1112
2021-01-30,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,11113.0,Political violence,3185.0,32.831,36.1112
2021-04-24,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,15480.0,Political violence,3185.0,32.831,36.1112
2021-05-01,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,7075.0,Political violence,3185.0,32.831,36.1112
2021-05-08,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,18275.0,Political violence,3185.0,32.831,36.1112
2021-05-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,12728.0,Political violence,3185.0,32.831,36.1112
2021-10-02,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,13129.0,Political violence,3185.0,32.831,36.1112
2021-10-30,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,7547.0,Political violence,3185.0,32.831,36.1112
2022-02-05,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,6266.0,Political violence,3185.0,32.831,36.1112
2022-04-23,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,4598.0,Political violence,3185.0,32.831,36.1112
2022-07-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,4428.0,Political violence,3185.0,32.831,36.1112
2022-07-16,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,4428.0,Political violence,3185.0,32.831,36.1112
2022-10-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,15484.0,Political violence,3185.0,32.831,36.1112
2022-12-03,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,3614.0,Political violence,3185.0,32.831,36.1112
2022-12-17,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,18225.0,Political violence,3185.0,32.831,36.1112
2023-01-07,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,70654.0,Political violence,3185.0,32.831,36.1112
2023-01-14,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,135.0,Political violence,3185.0,32.831,36.1112
2023-02-11,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,17842.0,Political violence,3185.0,32.831,36.1112
2023-02-18,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,21864.0,Political violence,3185.0,32.831,36.1112
2023-02-25,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,17842.0,Political violence,3185.0,32.831,36.1112
2023-03-04,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,7967.0,Political violence,3185.0,32.831,36.1112
2023-03-11,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,7967.0,Political violence,3185.0,32.831,36.1112
2023-03-18,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,3938.0,Political violence,3185.0,32.831,36.1112
2023-04-01,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,5256.0,Political violence,3185.0,32.831,36.1112
2023-04-08,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,27325.0,Political violence,3185.0,32.831,36.1112
